Unnamed: 0,Site,Plot,Yr,Amalgams_x,species_x,cover_x,Amalgams_y,species_y,cover_y,alpha_x,percentamtree_x,percentinvtree_x,herbcover_x,percentamshrub_x,percentinvshrub_x,percentinvherb_x,lba_x,som_x,pH_x,shortcodes_x,alpha_y,percentamtree_y,percentinvtree_y,herbcover_y,percentamshrub_y,percentinvshrub_y,percentinvherb_y,lba_y,som_y,pH_y,shortcodes_y
1462,91,13,2,9101619.0,Pteridium aquilinum,35.0,9201728.0,Rubus fruticosus agg.,1.0,1.0,,0.3896103896103896,35.0,0.5555555555555556,0.4444444444444444,1.0,0.494800843,75.7,4.7,W14,1.0,,0.38961038961038963,35.0,0.5555555555555556,0.4444444444444444,1.0,0.494800843,75.7,4.7,W14
1463,91,14,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,2.0,0.12359550561797752,0.5955056179775281,2.0,0.2307692307692308,1.0,0.5,3.673699909,3.052,4.1,W15,2.0,0.12359550561797752,0.5955056179775281,2.0,0.23076923076923078,1.0,0.5,3.6736999089999998,3.052,4.1,W15
1464,91,14,1,9101619.0,Pteridium aquilinum,1.0,9201687.0,Rhododendron ponticum,5.0,2.0,0.12359550561797752,0.5955056179775281,2.0,0.2307692307692308,1.0,0.5,3.673699909,3.052,4.1,W15,2.0,0.12359550561797752,0.5955056179775281,2.0,0.23076923076923078,1.0,0.5,3.6736999089999998,3.052,4.1,W15
1465,91,14,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,2.0,0.12359550561797752,0.5955056179775281,2.0,0.2307692307692308,1.0,0.5,3.673699909,3.052,4.1,W15,2.0,0.12359550561797752,0.5955056179775281,2.0,0.23076923076923078,1.0,0.5,3.6736999089999998,3.052,4.1,W15
1466,91,14,2,9101619.0,Pteridium aquilinum,0.5,9201687.0,Rhododendron ponticum,0.5,1.0,0.14285714285714285,0.14285714285714285,0.5,,1.0,1.0,1.05636053,5.5,5.2,W10,1.0,0.14285714285714285,0.14285714285714285,0.5,,1.0,1.0,1.05636053,5.5,5.2,W10
1467,91,15,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,1.0,,,5.0,1.0,0.25,1.0,4.303981935,9.57,3.9,W15,1.0,,,5.0,1.0,0.25,1.0,4.303981935,9.57,3.9,W15
1468,91,16,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,1.5,4.0,0.18181818181818185,0.13636363636363635,3.5,0.9629629629629628,0.8518518518518519,0.2857142857142857,2.902046214,7.401,4.0,W16,4.0,0.18181818181818182,0.13636363636363635,3.5,0.9629629629629629,0.8518518518518519,0.2857142857142857,2.902046214,7.401,4.0,W16
1469,91,16,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,10.0,4.0,0.18181818181818185,0.13636363636363635,3.5,0.9629629629629628,0.8518518518518519,0.2857142857142857,2.902046214,7.401,4.0,W16,4.0,0.18181818181818182,0.13636363636363635,3.5,0.9629629629629629,0.8518518518518519,0.2857142857142857,2.902046214,7.401,4.0,W16
1470,91,16,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,17.0,0.8410596026490066,,44.0,1.0,0.2727272727272727,0.11363636363636365,1.527599428,9.6,5.3,OV27,17.0,0.8410596026490066,,44.0,1.0,0.2727272727272727,0.11363636363636363,1.527599428,9.6,5.3,OV27
1471,91,16,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,17.0,0.8410596026490066,,44.0,1.0,0.2727272727272727,0.11363636363636365,1.527599428,9.6,5.3,OV27,17.0,0.8410596026490066,,44.0,1.0,0.2727272727272727,0.11363636363636363,1.527599428,9.6,5.3,OV27
1472,92,4,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,10.0,21.0,,,47.5,0.9615384615384616,0.7692307692307693,0.021052631578947368,0.579231146,5.74,4.0,W10,21.0,,,47.5,0.9615384615384616,0.7692307692307693,0.021052631578947368,0.579231146,5.74,4.0,W10
1473,92,5,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,10.0,21.0,0.057471264367816084,,61.0,0.9615384615384616,0.7692307692307693,0.008196721311475409,1.5982852630000002,5.376,4.4,W10,21.0,0.05747126436781609,,61.0,0.9615384615384616,0.7692307692307693,0.00819672131147541,1.5982852630000002,5.376,4.4,W10
1474,92,5,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,60.0,5.0,0.07142857142857142,,16.0,1.0,0.9523809523809524,0.3125,0.93658731,11.46617,4.313,W10,5.0,0.07142857142857142,,16.0,1.0,0.9523809523809523,0.3125,0.93658731,11.46617,4.313,W10
1475,92,7,2,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,1.0,7.0,0.2777777777777778,0.2222222222222222,10.0,1.0,0.9759036144578314,0.1,0.565486678,16.52382,4.377,W16,7.0,0.2777777777777778,0.2222222222222222,10.0,1.0,0.9759036144578314,0.1,0.565486678,16.52382,4.377,W16
1476,92,7,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,80.0,7.0,0.2777777777777778,0.2222222222222222,10.0,1.0,0.9759036144578314,0.1,0.565486678,16.52382,4.377,W16,7.0,0.2777777777777778,0.2222222222222222,10.0,1.0,0.9759036144578314,0.1,0.565486678,16.52382,4.377,W16
1477,92,8,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,5.0,0.3,0.28,4.5,0.9534883720930232,0.4883720930232558,0.2222222222222222,1.720021978,9.303,3.6,W16,5.0,0.3,0.28,4.5,0.9534883720930233,0.4883720930232558,0.2222222222222222,1.7200219780000001,9.302999999999999,3.6,W16
1478,92,8,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,10.0,5.0,0.3,0.28,4.5,0.9534883720930232,0.4883720930232558,0.2222222222222222,1.720021978,9.303,3.6,W16,5.0,0.3,0.28,4.5,0.9534883720930233,0.4883720930232558,0.2222222222222222,1.7200219780000001,9.302999999999999,3.6,W16
1479,92,11,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,5.0,25.0,0.07446808510638298,,47.0,1.0,0.43478260869565216,0.010638297872340424,0.29452431100000004,9.267,5.2,OV27,25.0,0.07446808510638298,,47.0,1.0,0.43478260869565216,0.010638297872340425,0.29452431100000004,9.267000000000001,5.2,OV27
1480,92,11,2,9101619.0,Pteridium aquilinum,40.0,9201023.0,Ilex aquifolium,1.0,6.0,0.02469135802469136,,83.0,1.0,0.9545454545454546,0.4819277108433735,1.525635932,37.09213,4.0710000000000015,W16,6.0,0.024691358024691357,,83.0,1.0,0.9545454545454546,0.4819277108433735,1.525635932,37.09213,4.071000000000001,W16
1481,92,11,2,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,20.0,6.0,0.02469135802469136,,83.0,1.0,0.9545454545454546,0.4819277108433735,1.525635932,37.09213,4.0710000000000015,W16,6.0,0.024691358024691357,,83.0,1.0,0.9545454545454546,0.4819277108433735,1.525635932,37.09213,4.071000000000001,W16
1482,92,12,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,10.0,0.13247863247863248,0.07692307692307693,21.5,0.96875,0.34375,0.02325581395348837,0.628318531,11.299,5.4,W10,10.0,0.13247863247863248,0.07692307692307693,21.5,0.96875,0.34375,0.023255813953488372,0.628318531,11.299000000000001,5.4,W10
1483,92,12,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,5.0,10.0,0.13247863247863248,0.07692307692307693,21.5,0.96875,0.34375,0.02325581395348837,0.628318531,11.299,5.4,W10,10.0,0.13247863247863248,0.07692307692307693,21.5,0.96875,0.34375,0.023255813953488372,0.628318531,11.299000000000001,5.4,W10
1484,92,13,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,7.0,0.13612565445026178,0.010471204188481676,14.5,1.0,0.34375,0.06896551724137931,1.484402529,10.079,4.6,W10,7.0,0.13612565445026178,0.010471204188481676,14.5,1.0,0.34375,0.06896551724137931,1.484402529,10.079,4.6,W10
1485,92,13,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,5.0,7.0,0.13612565445026178,0.010471204188481676,14.5,1.0,0.34375,0.06896551724137931,1.484402529,10.079,4.6,W10,7.0,0.13612565445026178,0.010471204188481676,14.5,1.0,0.34375,0.06896551724137931,1.484402529,10.079,4.6,W10
1486,93,1,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,40.0,21.0,0.7037037037037037,,32.5,1.0,0.9523809523809524,0.030769230769230767,0.96211275,6.3260000000000005,4.5,W21,21.0,0.7037037037037037,,32.5,1.0,0.9523809523809523,0.03076923076923077,0.96211275,6.3260000000000005,4.5,W21
1487,93,1,2,9101619.0,Pteridium aquilinum,20.0,9201728.0,Rubus fruticosus agg.,1.0,4.0,,,22.0,0.9824561403508772,0.03508771929824561,0.9090909090909092,2.503456646,6.876894,5.184,W15,4.0,,,22.0,0.9824561403508771,0.03508771929824561,0.9090909090909091,2.503456646,6.876894,5.184,W15
1488,93,2,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,3.0,0.24242424242424246,0.09090909090909093,6.5,1.0,0.023809523809523808,0.15384615384615385,1.6179202169999998,6.208851,4.478,OV27,3.0,0.24242424242424243,0.09090909090909091,6.5,1.0,0.023809523809523808,0.15384615384615385,1.6179202169999998,6.208851,4.478,OV27
1489,93,3,2,9101619.0,Pteridium aquilinum,1.0,,,,2.0,0.525,,2.0,1.0,,0.5,0.659734457,14.1778,4.474,W15,2.0,0.525,,2.0,1.0,,0.5,0.659734457,14.1778,4.474,W15
1490,93,4,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,4.0,0.4266666666666667,0.3,7.0,0.9583333333333334,0.08333333333333333,0.7142857142857143,4.005530633,21.60231,4.405,W16,4.0,0.4266666666666667,0.3,7.0,0.9583333333333334,0.08333333333333333,0.7142857142857143,4.005530633,21.60231,4.405,W16
1491,93,5,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,20.0,14.0,0.2926829268292683,0.2195121951219512,21.0,0.981132075471698,0.7547169811320755,0.047619047619047616,0.901244392,8.762,4.5,OV27,14.0,0.2926829268292683,0.21951219512195122,21.0,0.9811320754716981,0.7547169811320755,0.047619047619047616,0.9012443920000001,8.762,4.5,OV27
1492,93,5,2,9101619.0,Pteridium aquilinum,0.5,,,,2.0,0.03409090909090909,,1.0,1.0,,0.5,1.65915362,8.790148,4.033,W16,2.0,0.03409090909090909,,1.0,1.0,,0.5,1.65915362,8.790148,4.033,W16
1493,93,6,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,30.0,41.0,0.16988416988416988,,50.5,0.9655172413793104,0.6896551724137931,0.099009900990099,1.074031988,6.69,5.4,W10,41.0,0.16988416988416988,,50.5,0.9655172413793104,0.6896551724137931,0.09900990099009901,1.074031988,6.69,5.4,W10
1494,93,6,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,3.0,0.5949367088607594,0.17721518987341772,7.0,1.0,0.024390243902439025,0.14285714285714285,2.155917959,11.8246,5.1160000000000005,OV27,3.0,0.5949367088607594,0.17721518987341772,7.0,1.0,0.024390243902439025,0.14285714285714285,2.155917959,11.8246,5.1160000000000005,OV27
1495,93,9,1,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,20.0,30.0,0.35294117647058826,,82.5,0.9682539682539684,0.6349206349206349,0.4848484848484849,0.481056375,4.188,5.4,W10,30.0,0.35294117647058826,,82.5,0.9682539682539683,0.6349206349206349,0.48484848484848486,0.481056375,4.188,5.4,W10
1496,93,9,2,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,50.0,8.0,0.2301587301587301,,4.5,1.0,0.7042253521126759,0.1111111111111111,1.5393803999999998,12.13069,5.7120000000000015,W8,8.0,0.23015873015873015,,4.5,1.0,0.704225352112676,0.1111111111111111,1.5393803999999998,12.13069,5.712000000000001,W8
1497,93,10,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,25.0,21.0,0.2,0.05161290322580645,37.0,0.8529411764705882,0.7352941176470589,0.013513513513513514,1.774999849,8.475,6.2,OV27,21.0,0.2,0.05161290322580645,37.0,0.8529411764705882,0.7352941176470589,0.013513513513513514,1.774999849,8.475,6.2,OV27
1498,93,13,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,90.0,12.0,0.1232876712328767,,15.0,1.0,0.972972972972973,0.03333333333333333,0.763799714,7.497999999999998,4.8,W10,12.0,0.1232876712328767,,15.0,1.0,0.972972972972973,0.03333333333333333,0.763799714,7.497999999999999,4.8,W10
1499,93,14,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,7.0,0.3428571428571429,,57.0,1.0,0.9827586206896552,0.08771929824561403,1.737693437,12.378,4.4,W15,7.0,0.34285714285714286,,57.0,1.0,0.9827586206896551,0.08771929824561403,1.737693437,12.378,4.4,W15
1500,93,14,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,85.0,7.0,0.3428571428571429,,57.0,1.0,0.9827586206896552,0.08771929824561403,1.737693437,12.378,4.4,W15,7.0,0.34285714285714286,,57.0,1.0,0.9827586206896551,0.08771929824561403,1.737693437,12.378,4.4,W15
1501,93,15,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,7.0,0.060240963855421686,,67.5,1.0,0.7857142857142857,0.07407407407407407,1.101520924,15.827,5.5,W16,7.0,0.060240963855421686,,67.5,1.0,0.7857142857142857,0.07407407407407407,1.1015209240000001,15.827,5.5,W16
1502,93,15,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,5.0,7.0,0.060240963855421686,,67.5,1.0,0.7857142857142857,0.07407407407407407,1.101520924,15.827,5.5,W16,7.0,0.060240963855421686,,67.5,1.0,0.7857142857142857,0.07407407407407407,1.1015209240000001,15.827,5.5,W16
1503,93,15,2,9101619.0,Pteridium aquilinum,60.0,9201728.0,Rubus fruticosus agg.,5.0,3.0,0.8347107438016529,0.1652892561983471,71.0,0.5454545454545454,0.4545454545454545,0.8450704225352113,0.227765467,14.270370000000002,4.23,OV27,3.0,0.8347107438016529,0.1652892561983471,71.0,0.5454545454545454,0.45454545454545453,0.8450704225352113,0.227765467,14.270370000000002,4.23,OV27
1504,94,3,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,6.0,0.1095890410958904,0.0547945205479452,4.0,0.6666666666666666,0.3333333333333333,0.125,3.479313864,19.711,3.5,W10,6.0,0.1095890410958904,0.0547945205479452,4.0,0.6666666666666666,0.3333333333333333,0.125,3.479313864,19.711,3.5,W10
1505,94,3,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,0.5,6.0,0.1095890410958904,0.0547945205479452,4.0,0.6666666666666666,0.3333333333333333,0.125,3.479313864,19.711,3.5,W10,6.0,0.1095890410958904,0.0547945205479452,4.0,0.6666666666666666,0.3333333333333333,0.125,3.479313864,19.711,3.5,W10
1506,94,5,1,9101619.0,Pteridium aquilinum,50.0,9201728.0,Rubus fruticosus agg.,10.5,9.0,0.1210762331838565,0.1210762331838565,54.0,0.84,0.84,0.925925925925926,0.4908738520000001,7.056,3.9,W10,9.0,0.1210762331838565,0.1210762331838565,54.0,0.84,0.84,0.9259259259259259,0.49087385200000005,7.056,3.9,W10
1507,94,5,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,21.0,0.3076923076923077,0.3076923076923077,20.5,0.3333333333333333,0.3333333333333333,0.04878048780487805,0.355392669,7.0,4.5,W14,21.0,0.3076923076923077,0.3076923076923077,20.5,0.3333333333333333,0.3333333333333333,0.04878048780487805,0.355392669,7.0,4.5,W14
1508,94,8,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,12.0,0.32,0.26666666666666666,11.5,0.5,0.5,0.043478260869565216,1.083849465,6.928,3.6,W14,12.0,0.32,0.26666666666666666,11.5,0.5,0.5,0.043478260869565216,1.083849465,6.928,3.6,W14
1509,94,8,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,1.0,12.0,0.32,0.26666666666666666,11.5,0.5,0.5,0.043478260869565216,1.083849465,6.928,3.6,W14,12.0,0.32,0.26666666666666666,11.5,0.5,0.5,0.043478260869565216,1.083849465,6.928,3.6,W14
1510,94,10,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,10.0,0.1282051282051282,0.07692307692307693,17.0,0.8947368421052632,0.631578947368421,0.05882352941176471,3.928954312,8.294,4.2,W14,10.0,0.1282051282051282,0.07692307692307693,17.0,0.8947368421052632,0.631578947368421,0.058823529411764705,3.9289543119999997,8.294,4.2,W14
1511,94,10,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,5.0,10.0,0.1282051282051282,0.07692307692307693,17.0,0.8947368421052632,0.631578947368421,0.05882352941176471,3.928954312,8.294,4.2,W14,10.0,0.1282051282051282,0.07692307692307693,17.0,0.8947368421052632,0.631578947368421,0.058823529411764705,3.9289543119999997,8.294,4.2,W14
1512,94,10,1,9101619.0,Pteridium aquilinum,1.0,9201815.0,Sambucus nigra,0.5,10.0,0.1282051282051282,0.07692307692307693,17.0,0.8947368421052632,0.631578947368421,0.05882352941176471,3.928954312,8.294,4.2,W14,10.0,0.1282051282051282,0.07692307692307693,17.0,0.8947368421052632,0.631578947368421,0.058823529411764705,3.9289543119999997,8.294,4.2,W14
1513,94,10,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,17.0,0.05,,42.0,0.8,0.55,0.11904761904761905,1.99294784,10.4,4.4,W10,17.0,0.05,,42.0,0.8,0.55,0.11904761904761904,1.99294784,10.4,4.4,W10
1514,94,10,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,5.0,17.0,0.05,,42.0,0.8,0.55,0.11904761904761905,1.99294784,10.4,4.4,W10,17.0,0.05,,42.0,0.8,0.55,0.11904761904761904,1.99294784,10.4,4.4,W10
1515,94,14,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,80.0,4.0,0.372093023255814,,2.0,0.9938650306748468,0.98159509202454,0.25,1.439242134,6.886,3.5,W14,4.0,0.37209302325581395,,2.0,0.9938650306748467,0.9815950920245399,0.25,1.4392421340000001,6.886,3.5,W14
1516,94,16,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,1.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.587085127,15.178,3.6,W15,1.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.587085127,15.177999999999999,3.6,W15
1517,95,1,1,9101619.0,Pteridium aquilinum,35.0,9201023.0,Ilex aquifolium,0.5,13.0,,,92.5,0.75,0.25,0.3783783783783784,7.504479451,5.847,4.0,W10,13.0,,,92.5,0.75,0.25,0.3783783783783784,7.504479451,5.847,4.0,W10
1518,95,1,1,9101619.0,Pteridium aquilinum,35.0,9201728.0,Rubus fruticosus agg.,1.0,13.0,,,92.5,0.75,0.25,0.3783783783783784,7.504479451,5.847,4.0,W10,13.0,,,92.5,0.75,0.25,0.3783783783783784,7.504479451,5.847,4.0,W10
1519,95,1,1,9101619.0,Pteridium aquilinum,35.0,9201815.0,Sambucus nigra,0.5,13.0,,,92.5,0.75,0.25,0.3783783783783784,7.504479451,5.847,4.0,W10,13.0,,,92.5,0.75,0.25,0.3783783783783784,7.504479451,5.847,4.0,W10
1520,95,2,1,9101619.0,Pteridium aquilinum,20.0,9201023.0,Ilex aquifolium,1.0,16.0,0.3333333333333333,0.2222222222222222,49.0,0.7777777777777778,0.4444444444444444,0.4081632653061225,0.8266315670000001,12.896,3.6,W10,16.0,0.3333333333333333,0.2222222222222222,49.0,0.7777777777777778,0.4444444444444444,0.40816326530612246,0.8266315670000001,12.895999999999999,3.6,W10
1521,95,2,1,9101619.0,Pteridium aquilinum,20.0,9201728.0,Rubus fruticosus agg.,1.0,16.0,0.3333333333333333,0.2222222222222222,49.0,0.7777777777777778,0.4444444444444444,0.4081632653061225,0.8266315670000001,12.896,3.6,W10,16.0,0.3333333333333333,0.2222222222222222,49.0,0.7777777777777778,0.4444444444444444,0.40816326530612246,0.8266315670000001,12.895999999999999,3.6,W10
1522,95,2,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,22.0,0.6206896551724138,0.25517241379310346,64.5,0.4444444444444444,0.3333333333333333,0.015503875968992246,0.547815219,24.5,4.798,W10,22.0,0.6206896551724138,0.25517241379310346,64.5,0.4444444444444444,0.3333333333333333,0.015503875968992248,0.547815219,24.5,4.798,W10
1523,95,2,2,9101619.0,Pteridium aquilinum,1.0,9201815.0,Sambucus nigra,0.5,22.0,0.6206896551724138,0.25517241379310346,64.5,0.4444444444444444,0.3333333333333333,0.015503875968992246,0.547815219,24.5,4.798,W10,22.0,0.6206896551724138,0.25517241379310346,64.5,0.4444444444444444,0.3333333333333333,0.015503875968992248,0.547815219,24.5,4.798,W10
1524,95,3,1,9101619.0,Pteridium aquilinum,1.0,,,,5.0,0.3116883116883117,,13.0,0.75,,0.07692307692307693,5.012803778,7.301,4.2,OV27,5.0,0.3116883116883117,,13.0,0.75,,0.07692307692307693,5.012803778,7.301,4.2,OV27
1525,95,3,2,9101619.0,Pteridium aquilinum,55.0,9201728.0,Rubus fruticosus agg.,5.0,16.0,0.3137254901960784,0.09803921568627452,128.5,0.8125,0.625,0.4280155642023346,0.750055246,10.1,4.345,W10,16.0,0.3137254901960784,0.09803921568627451,128.5,0.8125,0.625,0.4280155642023346,0.750055246,10.1,4.345,W10
1526,95,4,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,1.0,10.0,0.5257731958762887,0.4742268041237113,17.0,0.7368421052631579,0.21052631578947367,0.29411764705882354,4.918555998,6.26,4.0,W10,10.0,0.5257731958762887,0.4742268041237113,17.0,0.7368421052631579,0.21052631578947367,0.29411764705882354,4.918555998,6.26,4.0,W10
1527,95,4,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,10.0,0.5257731958762887,0.4742268041237113,17.0,0.7368421052631579,0.21052631578947367,0.29411764705882354,4.918555998,6.26,4.0,W10,10.0,0.5257731958762887,0.4742268041237113,17.0,0.7368421052631579,0.21052631578947367,0.29411764705882354,4.918555998,6.26,4.0,W10
1528,95,4,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,24.0,0.3645833333333333,,117.5,0.5714285714285714,0.2857142857142857,0.0425531914893617,0.502654825,10.28,4.093,W10,24.0,0.3645833333333333,,117.5,0.5714285714285714,0.2857142857142857,0.0425531914893617,0.502654825,10.28,4.093,W10
1529,95,4,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,24.0,0.3645833333333333,,117.5,0.5714285714285714,0.2857142857142857,0.0425531914893617,0.502654825,10.28,4.093,W10,24.0,0.3645833333333333,,117.5,0.5714285714285714,0.2857142857142857,0.0425531914893617,0.502654825,10.28,4.093,W10
1530,95,4,2,9101619.0,Pteridium aquilinum,5.0,9201815.0,Sambucus nigra,0.5,24.0,0.3645833333333333,,117.5,0.5714285714285714,0.2857142857142857,0.0425531914893617,0.502654825,10.28,4.093,W10,24.0,0.3645833333333333,,117.5,0.5714285714285714,0.2857142857142857,0.0425531914893617,0.502654825,10.28,4.093,W10
1531,95,5,1,9101619.0,Pteridium aquilinum,50.0,9201023.0,Ilex aquifolium,0.5,9.0,,,125.0,0.9,0.3,0.4,3.836670028,10.94,4.1,W10,9.0,,,125.0,0.9,0.3,0.4,3.836670028,10.94,4.1,W10
1532,95,5,1,9101619.0,Pteridium aquilinum,50.0,9201728.0,Rubus fruticosus agg.,1.0,9.0,,,125.0,0.9,0.3,0.4,3.836670028,10.94,4.1,W10,9.0,,,125.0,0.9,0.3,0.4,3.836670028,10.94,4.1,W10
1533,95,6,1,9101619.0,Pteridium aquilinum,95.0,9201023.0,Ilex aquifolium,0.5,,,,,,,,,,,,,,,,,,,,,,
1534,95,6,1,9101619.0,Pteridium aquilinum,95.0,9201728.0,Rubus fruticosus agg.,1.0,,,,,,,,,,,,,,,,,,,,,,
1535,95,6,2,9101619.0,Pteridium aquilinum,10.0,9201728.0,Rubus fruticosus agg.,1.0,9.0,0.1111111111111111,,54.0,1.0,0.5,0.1851851851851852,0.565486678,14.62,4.5280000000000005,W10,9.0,0.1111111111111111,,54.0,1.0,0.5,0.18518518518518517,0.565486678,14.62,4.5280000000000005,W10
1536,95,7,1,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,1.0,11.0,0.8846153846153846,,104.0,0.8,0.2,0.38461538461538464,1.030835089,11.513,4.0,W10,11.0,0.8846153846153846,,104.0,0.8,0.2,0.38461538461538464,1.030835089,11.513,4.0,W10
1537,95,8,1,9101619.0,Pteridium aquilinum,10.0,9201728.0,Rubus fruticosus agg.,5.0,13.0,0.5486111111111112,,51.5,0.8823529411764706,0.5882352941176471,0.1941747572815534,1.727875959,11.063,4.7,W10,13.0,0.5486111111111112,,51.5,0.8823529411764706,0.5882352941176471,0.1941747572815534,1.7278759590000001,11.062999999999999,4.7,W10
1538,95,9,1,9101619.0,Pteridium aquilinum,100.0,9201728.0,Rubus fruticosus agg.,1.0,8.0,,,115.0,0.6666666666666666,0.6666666666666666,0.8695652173913043,0.237582944,15.195,4.2,W10,8.0,,,115.0,0.6666666666666666,0.6666666666666666,0.8695652173913043,0.237582944,15.195,4.2,W10
1539,95,10,1,9101619.0,Pteridium aquilinum,30.0,9201023.0,Ilex aquifolium,0.5,8.0,0.7115384615384616,0.3269230769230769,99.0,0.8333333333333334,0.25,0.30303030303030304,1.335176878,11.472,3.9,W10,8.0,0.7115384615384616,0.3269230769230769,99.0,0.8333333333333334,0.25,0.30303030303030304,1.335176878,11.472000000000001,3.9,W10
1540,95,10,1,9101619.0,Pteridium aquilinum,30.0,9201728.0,Rubus fruticosus agg.,1.0,8.0,0.7115384615384616,0.3269230769230769,99.0,0.8333333333333334,0.25,0.30303030303030304,1.335176878,11.472,3.9,W10,8.0,0.7115384615384616,0.3269230769230769,99.0,0.8333333333333334,0.25,0.30303030303030304,1.335176878,11.472000000000001,3.9,W10
1541,95,11,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,15.0,9.0,0.765625,0.609375,53.0,0.9183673469387756,0.6122448979591837,0.09433962264150944,1.256637061,25.319000000000006,3.7,W10,9.0,0.765625,0.609375,53.0,0.9183673469387755,0.6122448979591837,0.09433962264150944,1.256637061,25.319000000000003,3.7,W10
1542,95,12,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,1.0,5.0,0.3908045977011495,0.3908045977011495,4.0,0.7272727272727273,0.3636363636363637,0.125,5.98277051,8.701,4.1,W15,5.0,0.39080459770114945,0.39080459770114945,4.0,0.7272727272727273,0.36363636363636365,0.125,5.98277051,8.701,4.1,W15
