species,status
Hymenophyllum rufescens,AM
Hymenophyllum sanguinolentum,AM
Hymenophyllum scabrum,AM
Hymenophyllum villosum,AM
Hypolepis distans,AM
Hypolepis millefolium,AM
Hypolepis rugulosa,AM
Hypolepis tenuifolia,AM
Lastreopsis decomposita,AM
Lastreopsis glabella,AM
Lastreopsis hispida,AM
Lastreopsis velutina,AM
Leptolepia novae-zelandiae,AM
Lindsaea linearis,AM
Lindsaea trichomanoides,AM
Lycopodium ,AM
Austrolycopodium fastigiatum,AM
Lycopodiella lateralis,AM
Diphasium scariosum,AM
Lycopodium volubile,AM
Paesia scaberula,AM
Pellaea falcata,AM
Pellaea rotundifolia,AM
Phymatodes diversifolia,AM
Phymatodes scandens,AM
Polystichum cystostegium,AM
Polystichum richardii,AM
Polystichum silvaticum,AM
Polystichum chilense,AM
Pteridium aquilinum,AM
Pteris macilenta,AM
Pteris tremula,AM
Pyrrosia serpens,AM
Rumohra adiantiformis,AM
Schizaea fistulosa,AM
Thelypteris pennigera,AM
Tmesipteris tannensis,AM
Leptopteris hymenophylloides,AM
Todea superba,AM
Trichomanes colensoi,AM
Cardiomanes reniforme,AM
Trichomanes strictum,AM
Polyphlebium venosum,AM
Alnus incana,non-AM
Carex flava,non-AM
Carex hystericina,non-AM
Carex lasiocarpa,non-AM
Carex sterilis,AM
Clematis virginiana,AM
Eleocharis tenuis,non-AM
Equisetum arvense,AM
Eupatorium maculatum,AM
Hydrocotyle americana,AM
Lycopus uniflorus,AM
Rubus pubescens,AM
Salix sericea,AM
Senecio aureus,AM
Solidago patula,AM
Thelypteris confluens,non-AM
Toxicodendron vernix,AM
Typha latifolia,non-AM
Vachellia erioloba,AM
Vachellia seyal,AM
Acanthaceae,AM
Acanthaceae,AM
Acer saccharum,AM
Actinotus minor,AM
Actinotus minor,AM
Ageratum conyzoides,AM
Agropyron cristatum,AM
Agropyron cristatum,AM
Agrostis perennans,AM
Ainsliaea aptera,AM
Ainsliaea latifolia,AM
Ajuga reptans,AM
Allium amphibolum,AM
Allium bidentatum,AM
Amorphophallus,AM
Amorphophallus,AM
Amphicarpaea bracteata,AM
Amphicarpaea bracteata,AM
Androsace villosa var. incana,AM
Aristida contorta,AM
Aristida contorta,AM
Artemisia frigida,AM
Artemisia frigida,AM
Artemisia frigida,AM
Artemisia ludoviciana,AM
Arum italicum,AM
Arum italicum,AM
Arum italicum subalbispathum,AM
Aspalathus cordata,AM
Asphodelus ramosus,AM
Azorella trifurcata,AM
Azorella trifurcata,AM
Bactris rhaphidacantha,AM
Ballota undulata,AM
Barleria,AM
Barleria,AM
Begonia susaniae,AM
Begonia susaniae,AM
Spermacoce eryngioides,AM
Spermacoce eryngioides,AM
Briza media,AM
Cacalia auriculata var. kamtschatica,AM
Cacalia auriculata var. kamtschatica,AM
Calamagrostis purpurea,AM
Calamagrostis purpurea,AM
Calamagrostis purpurea,AM
Calamagrostis purpurea,AM
Cardamine bulbifera,AM
Cardamine bulbifera,AM
Cecropia obtusa,AM
Cecropia obtusa,AM
Cenchrus ciliaris,AM
Cenchrus ciliaris,AM
Centaurea jacea,AM
Centaurea jacea,AM
Centaurea jacea,AM
Centaurea jacea,AM
Chamaecostus congestiflorus,AM
Chloris truncata,AM
Chloris truncata,AM
Chondrosum gracile,AM
Cliffortia cuneata,AM
Combretum micranthum,AM
Combretum micranthum,AM
Commelina benghalensis,AM
Cornus suecica,AM
Crotalaria albida,AM
Crotalaria prostrata,AM
Cymbopogon nardus,AM
Cymbopogon nardus,AM
Deschampsia flexuosa,AM
Deschampsia flexuosa,AM
Dichanthium annulatum,AM
Dichanthium annulatum,AM
Dichanthium annulatum,AM
Dichrostachys cinerea,AM
Dichrostachys cinerea,AM
Dicorynia guianensis,AM
Dicranopteris linearis,AM
Digitaria eriantha,AM
Digitaria eriantha,AM
Digitaria macroblephara,AM
Digitaria macroblephara,AM
Digitaria macroblephara,AM
Digitaria macroblephara,AM
Digitaria macroblephara,AM
Digitaria macroblephara,AM
Echinochloa colona,AM
Echinochloa colona,AM
Elephantopus scaber,AM
Embothrium coccineum,AM
Enteropogon prieurii,AM
Epacris microphylla,AM
Eperua falcata,AM
Eperua grandiflora,AM
Eperua grandiflora,AM
Eragrostis barrelieri,AM
Eragrostis barrelieri,AM
Erodium crassifolium,AM
Erodium crassifolium,AM
Festuca lenensis,AM
Festuca ovina,AM
Galium elegans,AM
Geranium erianthum,AM
Geranium erianthum,AM
Geranium sessiliflorum,AM
Geranium sylvaticum,AM
Gerbera crocea,AM
Geum urbanum,AM
Glandularia dissecta,AM
Goodenia geniculata,AM
Hedera colchica,AM
Hedera colchica,AM
Hedera helix,AM
Hedera helix,AM
Hedera nepalensis,AM
Hedera nepalensis,AM
Helianthemum,AM
Helianthemum viscarium,AM
Hepatica nobilis,AM
Chrysopsis villosa,AM
Hymenostegia ngounyensis,AM
Hypericum androsaemum,AM
Hypochoeris radicata,AM
Koeleria macrantha,AM
Koeleria macrantha,AM
Krigia biflora,AM
Lathyrus magellanicus,AM
Scorzoneroides autumnalis,AM
Leptorhynchos squamatus,AM
Leptorhynchos squamatus,AM
Lilium debile,AM
Linnaea borealis,AM
Linnaea borealis,AM
Linnaea borealis,AM
Linnaea borealis,AM
Lomandra multiflora subdura,AM
Lomandra multiflora subdura,AM
Lygodium flexuosum,AM
Maianthemum bifolium,AM
Mercurialis perennis,AM
Mercurialis perennis,AM
Montinia caryophyllacea,AM
Montinia caryophyllacea,AM
Montinia caryophyllacea,AM
Muraltia alopecuroides,AM
Muraltia alopecuroides,AM
Musanga cecropioides,AM
Olearia,AM
Olearia,AM
Oreomyrrhis andicola,AM
Oxalis valdiviensis,AM
Panicum maximum,AM
Panicum maximum,AM
Panicum maximum,AM
Panicum maximum,AM
Paris incompleta,AM
Paris incompleta,AM
Parthenocissus quinquefolia,AM
Parthenocissus quinquefolia,AM
Pennisetum polystachion,AM
Pennisetum polystachion,AM
Phacelia secunda,AM
Phacelia secunda,AM
Phacelia secunda,AM
Phacelia secunda,AM
Plantago afra,AM
Plantago afra,AM
Plantago afra,AM
Plantago afra,AM
Plantago argentina,AM
Plantago argentina,AM
Plantago lanceolata,AM
Plantago media,AM
Platylobium obtusangulum,AM
Platylobium obtusangulum,AM
Plectranthus mollis,AM
Poa attenuata,AM
Poa attenuata,AM
Podococcus barteri,AM
Podococcus barteri,AM
Podophyllum peltatum,AM
Podophyllum peltatum,AM
Greenwayodendron suaveolens,AM
Polygonatum glaberrimum,AM
Potentilla acaulis,AM
Potentilla acaulis,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Pterocephalus brevis,AM
Pultenaea daphnoides,AM
Pultenaea daphnoides,AM
Pultenaea hispidula,AM
Pultenaea hispidula,AM
Ranunculus pedatifidus,AM
Rubia peregrina,AM
Rubia peregrina,AM
Rubus saxatilis,AM
Rumex acetosella,AM
Ruscus aculeatus,AM
Ruscus aculeatus,AM
Ruscus aculeatus,AM
Sanicula elata,AM
Sanicula elata,AM
Santiria trimera,AM
Santiria trimera,AM
Sarcococca,AM
Sarcococca,AM
Saussurea pseudo-tilesii,AM
Senna obtusifolia,AM
Senna obtusifolia,AM
Sesleria caerulea,AM
Sesleria caerulea,AM
Sesleria caerulea,AM
Maianthemum racemosum,AM
Maianthemum racemosum,AM
Smilax,AM
Smilax,AM
Solenogyne dominii,AM
Solidago chilensis,AM
Solidago missouriensis,AM
Solidago missouriensis,AM
Solidago missouriensis,AM
Solidago spiraeifolia,AM
Solidago spiraeifolia,AM
Solidago virgaurea,AM
Solidago virgaurea,AM
Solidago virgaurea,AM
Solidago virgaurea,AM
Solidago virgaurea,AM
Solidago virgaurea,AM
Sorghastrum pellitum,AM
Sorghastrum pellitum,AM
Sorghastrum pellitum,AM
Sorghastrum pellitum,AM
Sporobolus fimbriatus,AM
Sporobolus ioclados,AM
Stachys officinalis,AM
Stachys officinalis,AM
Stipa comata,AM
Stipa comata,AM
Stipa krylovii,AM
Stipa krylovii,AM
Stipa pubescens,AM
Strobilanthes,AM
Strobilanthes,AM
Taraxacum campylodes,AM
Taraxacum campylodes,AM
Taraxacum campylodes,AM
Taraxacum campylodes,AM
Thalictrum foetidum,AM
Thalictrum foetidum,AM
Thalictrum minus,AM
Thalictrum minus,AM
Thalictrum minus,AM
Thalictrum minus,AM
Thalictrum minus,AM
Themeda triandra,AM
Themeda triandra,AM
Themeda triandra,AM
Themeda triandra,AM
Themeda triandra,AM
Themeda triandra,AM
Themeda triandra,AM
Themeda triandra,AM
Trachystemon orientalis,AM
Trachystemon orientalis,AM
Tricoryne elatior,AM
Tricoryne elatior,AM
Lysimachia europaea,AM
Lysimachia europaea,AM
Lysimachia europaea,AM
Lysimachia europaea,AM
Trifolium pratense,AM
Trifolium pratense,AM
Triplophyllum vogelii,AM
Triplophyllum vogelii,AM
Triraphis mollis,AM
Triraphis mollis,AM
Triraphis mollis,AM
Triraphis mollis,AM
Veratrum oxysepalum,AM
Veratrum oxysepalum,AM
Veronica spicata subincana,AM
Veronica spicata subincana,AM
Vietnamosasa pusilla,AM
Vietnamosasa pusilla,AM
Vinca minor,AM
Vinca minor,AM
Viola mirabilis,AM
Viola mirabilis,AM
Hordeum vulgare,AM
Triticum,AM
Abutilon theophrasti,AM
Acalypha virginica var. rhomboidea,AM
Acalypha virginica var. rhomboidea,AM
Elymus repens,non-mycorrhizal (checked for all types)
Elymus repens,non-mycorrhizal (checked for all types)
Ambrosia artemisiifolia,AM
Ambrosia trifida,AM
Andropogon gerardii,AM
Andropogon gerardii,AM
Antennaria neglecta,AM
Apocynum cannabinum,AM
Aristida oligantha,AM
Aristida oligantha,AM
Aristida purpurascens,AM
Aristida purpurascens,AM
Artemisia ludoviciana,AM
Asclepias syriaca,AM
Asclepias tuberosa,AM
Asclepias viridiflora,AM
Symphyotrichum drummondii,AM
Symphyotrichum ericoides,AM
Symphyotrichum novae-angliae,AM
Symphyotrichum pilosum,AM
Baptisia lactea,AM
Baptisia lactea,AM
Bouteloua curtipendula,AM
Bouteloua curtipendula,AM
Buchloe dactyloides,AM
Buchloe dactyloides,AM
Chondrosum gracile,AM
Chondrosum gracile,AM
Chondrosum hirsutum,AM
Bromus inermis,non-mycorrhizal (checked for all types)
Cassia fasciculata,AM
Cassia fasciculata,AM
Chenopodium album,AM
Chenopodium album,AM
Leucanthemum vulgare,AM
Cirsium arvense,AM
Cirsium discolor,AM
Cirsium undulatum,AM
Cirsium vulgare,AM
Erigeron canadensis,AM
Cornus racemosa,AM
Cornus racemosa,AM
Digitaria sanguinalis,AM
Elymus canadensis,AM
Leymus cinereus,AM
Eragrostis spectabilis,AM
Eragrostis trichodes,AM
Erigeron annuus,AM
Erigeron philadelphicus,AM
Eupatorium perfoliatum,AM
Festuca arundinacea,AM
Helianthus annuus,AM
Helianthus grosseserratus,AM
Helianthus mollis,AM
Helianthus pauciflorus,AM
Helianthus,AM
Helianthus tuberosus,AM
Pilosella caespitosa,AM
Koeleria pyramidata,AM
Lactuca biennis,AM
Lathyrus palustris,AM
Lathyrus palustris,AM
Liatris spicata,AM
Lobelia inflata,AM
Lobelia inflata,AM
Lolium perenne,AM
Lycopus uniflorus,AM
Lycopus uniflorus,AM
Oenothera biennis,AM
Oenothera biennis,AM
Onoclea sensibilis,AM
Opuntia humifusa,AM
Opuntia humifusa,AM
Oxalis stricta,AM
Oxalis stricta,AM
Panicum capillare,AM
Panicum scabriusculum,AM
Panicum virgatum,AM
Paspalum indecorum,AM
Phleum pratense,AM
Phlox pilosa,AM
Plantago lanceolata,AM
Plantago lanceolata,AM
Plantago major,AM
Plantago major,AM
Plantago rugelii,AM
Plantago rugelii,AM
Poa pratensis,AM
Polygala verticillata,AM
Persicaria maculosa,non-mycorrhizal (checked for all types)
Potentilla simplex,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunus serotina,AM
Rubus allegheniensis,AM
Rubus hispidus,AM
Rudbeckia hirta,AM
Rumex acetosella,non-mycorrhizal (checked for all types)
Schizachyrium scoparium,AM
Setaria faberi,AM
Setaria parviflora,AM
Pennisetum glaucum,AM
Pennisetum glaucum,AM
Silphium integrifolium,AM
Silphium laciniatum,AM
Silphium perfoliatum,AM
Silphium terebinthinaceum,AM
Solidago canadensis,AM
Solidago canadensis,AM
Euthamia graminifolia,non-mycorrhizal (checked for all types)
Solidago juncea,AM
Solidago rigida,AM
Solidago speciosa,AM
Sonchus asper,AM
Sorghastrum nutans,AM
Spartina pectinata,AM
Sporobolus heterolepis,AM
Stipa spartea,AM
Taraxacum campylodes,AM
Tephrosia virginiana,AM
Tephrosia virginiana,AM
Tradescantia ohiensis,AM
Tradescantia ohiensis,AM
Tradescantia virginiana,AM
Tradescantia virginiana,AM
Trifolium pratense,AM
Trifolium pratense,AM
Trifolium repens,AM
Trifolium repens,AM
Tussilago farfara,AM
Tussilago farfara,AM
Vernonia fasciculata,AM
Vernonia fasciculata,AM
Dianthus superbus,non-AM
Aconitum soongaricum,non-AM
Delphinium,AM
Thalictrum petaloideum,non-AM
Trollius chinensis,non-AM
Paeonia obovata,non-AM
Papaver nudicaule,AM
Erysimum perofskianum,non-AM
Parnassia palustris,non-AM
Potentilla chinensis,non-AM
Potentilla fragarioides,non-AM
Potentilla supina,non-AM
Sanguisorba officinalis,non-AM
Trifolium lupinaster,AM
Astragalus adsurgens,non-AM
Hypericum attenuatum,AM
Viola acuminata,non-AM
Sphallerocarpus gracilis,non-AM
Epilobium angustifolium,AM
Swertia,non-AM
Gentianopsis barbata,AM
Gentiana squarrosa,non-AM
Halenia corniculata,non-AM
Polemonium chinense,non-AM
Schizonepeta,AM
Leonurus sibiricus,non-AM
Scutellaria baicalensis,non-AM
Pedicularis verticillata,non-AM
Pedicularis spicata,non-AM
Linaria vulgaris,non-AM
Veronicastrum,AM
Patrinia heterophylla,AM
Valeriana officinalis,AM
Scabiosa tschiliensis,AM
Adenophora triphylla,non-AM
Senecio flammeus,non-AM
Aster tataricus,AM
Hosta plantaginea,AM
Doellingeria scabra,AM
Inula britannica,non-AM
Achillea alpina,non-AM
Polygonatum sibiricum,non-AM
Allium mongolicum,non-AM
Poa nemoralis,AM
Agrostis canina,AM
Agrostis,non-mycorrhizal (checked for all types)
Aira caryophyllea,non-mycorrhizal (checked for all types)
Aira caryophyllea,non-mycorrhizal (checked for all types)
Alnus glutinosa,AM
Leymus arenarius,non-mycorrhizal (checked for all types)
Ammophila arenaria,non-mycorrhizal (checked for all types)
Calammophila baltica,non-mycorrhizal (checked for all types)
Anthoxanthum odoratum,non-mycorrhizal (checked for all types)
Anthyllis vulneraria,non-mycorrhizal (checked for all types)
Anthyllis vulneraria,non-mycorrhizal (checked for all types)
Arctostaphylos uva-ursi,AM
Artemisia campestris,non-mycorrhizal (checked for all types)
Artemisia maritima,AM
Thelypteris confluens,AM
Betula pubescens,EcM
Betula pendula,AM
Cakile maritima,non-mycorrhizal (checked for all types)
Calamagrostis epigeios,AM
Calluna vulgaris,AM
Calluna vulgaris,AM
Calluna vulgaris,AM
Carex arenaria,non-mycorrhizal (checked for all types)
Carex arenaria,non-mycorrhizal (checked for all types)
Carex goodenoughii,non-mycorrhizal (checked for all types)
Carex hirta,non-mycorrhizal (checked for all types)
Carex,non-mycorrhizal (checked for all types)
Cirsium lanceolatum,AM
Corynephorus canescens,non-mycorrhizal (checked for all types)
Corynephorus canescens,non-mycorrhizal (checked for all types)
Corynephorus canescens,non-mycorrhizal (checked for all types)
Crataegus monogyna,AM
Drosera anglica,non-mycorrhizal (checked for all types)
Drosera intermedia,non-mycorrhizal (checked for all types)
Drosera rotundifolia,non-mycorrhizal (checked for all types)
Empetrum nigrum,AM
Epilobium angustifolium,AM
Epilobium angustifolium,non-mycorrhizal (checked for all types)
Epilobium hirsutum,non-mycorrhizal (checked for all types)
Epilobium,AM
Erica tetralix,AM
Eriophorum vaginatum,non-mycorrhizal (checked for all types)
Festuca rubra,non-mycorrhizal (checked for all types)
Festuca rubra,non-mycorrhizal (checked for all types)
Goodyera repens,AM
Pilosella officinarum,AM
Hieracium umbellatum,non-mycorrhizal (checked for all types)
Hieracium umbellatum,non-mycorrhizal (checked for all types)
Holcus lanatus,non-mycorrhizal (checked for all types)
Honkenya peploides,non-mycorrhizal (checked for all types)
Jasione montana,non-mycorrhizal (checked for all types)
Jasione montana,non-mycorrhizal (checked for all types)
Jasione montana,AM
Juncus bufonius,non-mycorrhizal (checked for all types)
Juncus articulatus,non-mycorrhizal (checked for all types)
Juniperus communis,AM
Juniperus communis,EcM
Juniperus communis,AM
Juniperus communis,EcM
Koeleria glauca,non-mycorrhizal (checked for all types)
Lathyrus maritimus,non-mycorrhizal (checked for all types)
Ledum palustre,AM
Linaria odora,non-mycorrhizal (checked for all types)
Linaria odora,non-mycorrhizal (checked for all types)
Linaria vulgaris,non-mycorrhizal (checked for all types)
Luzula campestris,non-mycorrhizal (checked for all types)
Luzula pilosa,non-mycorrhizal (checked for all types)
Lycopodium clavatum,non-mycorrhizal (checked for all types)
Lycopus europaeus,AM
Melampyrum pratense,non-mycorrhizal (checked for all types)
Myrica gale,AM
Neotinea maculata,AM
Neotinea maculata,AM
Vaccinium oxycoccos,AM
Digitaria ischaemum,non-mycorrhizal (checked for all types)
Phleum phleoides,non-mycorrhizal (checked for all types)
Phragmites australis,AM
Pinus sylvestris,AM
Pinus sylvestris,EcM
Pinus silvestris,AM
Pinus silvestris,EcM
Pinus silvestris,EcM
Pyrola rotundifolia,AM
Orthilia secunda,AM
Poa nemoralis,non-mycorrhizal (checked for all types)
Poa pratensis,non-mycorrhizal (checked for all types)
Polygonum aviculare,non-mycorrhizal (checked for all types)
Persicaria maculosa,non-mycorrhizal (checked for all types)
Polypodium vulgare,non-mycorrhizal (checked for all types)
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Potentilla,AM
Pyrus communis,AM
Quercus robur,EcM
Quercus petraea,EcM
Quercus petraea,EcM
Ranunculus flammula,AM
Ribes,AM
Rumex acetosella,non-mycorrhizal (checked for all types)
Rumex acetosella,non-mycorrhizal (checked for all types)
Rumex,non-mycorrhizal (checked for all types)
Rumex,non-mycorrhizal (checked for all types)
Salix acutifolia,AM
Salix caprea,AM
Salix myrsinifolia,EcM
Salix repens,EcM
Salix repens,AM
Salix viminalis,AM
Scleranthus perennis,non-mycorrhizal (checked for all types)
Solidago virga-aurea,AM
Sorbus aucuparia,EcM
Stellaria,non-mycorrhizal (checked for all types)
Stellaria,non-mycorrhizal (checked for all types)
Taraxacum campylodes,non-mycorrhizal (checked for all types)
Thymus serpyllum,AM
Urtica dioica,non-mycorrhizal (checked for all types)
Vaccinium vitis-idaea,AM
Veronica,non-mycorrhizal (checked for all types)
Veronica austriaca subteucrium,AM
Viola canina,AM
Viola tricolor,non-mycorrhizal (checked for all types)
Viola tricolor,non-mycorrhizal (checked for all types)
Glycine max,AM
Sorghum bicolor,AM
Ageratum conyzoides,AM
Amaranthus viridis,AM
Alpinia,AM
Arachis hypogaea,AM
Bauhinia ornata,AM
Centella asiatica,AM
Christia vespertilionis,AM
Chromolaena odorata,AM
Commelina diffusa,AM
Conyza sumatrensis,AM
Corchorus aestuans,AM
Crassocephalum crepidioides,AM
Crotalaria quinquefolia,AM
Cynodon dactylon,AM
Cyperus rotundus,non-mycorrhizal (checked for all types)
Cyperus,AM
Dactyloctenium aegyptium,AM
Desmodium renifolium,AM
Elephantopus scaber,AM
Melicope viticina,AM
Euphorbia heterophylla,AM
Euphorbia hirta,AM
Gigantochloa albociliata,AM
Oldenlandia herbacea,AM
Imperata cylindrica,AM
Inula cappa,AM
Jasminum,AM
Kaempferia galanga,AM
Kaempferia parviflora,AM
Lepisanthes rubiginosa,AM
Ludwigia hyssopifolia,AM
Lygodium flexuosum,AM
Platostoma palustre,AM
Mimosa pudica,AM
Mitracarpus hirtus,AM
Morus alba,AM
Muntingia calabura,AM
Oryza sativa,AM
Oxalis corniculata,AM
Paracalyx scariosus,AM
Pennisetum polystachyon,AM
Cystacanthus paniculatus,AM
Phyllanthus reticulatus,AM
Phyllodium longipes,AM
Pseuderanthemum,AM
Sauropus,AM
Scoparia dulcis,AM
Sida rhombifolia,AM
Sterculia lanceolata,AM
Tadehagi triquetrum,AM
Urena lobata,AM
Vigna dalzelliana,AM
Zoysia matrella,AM
Achillea millefolium,AM
Achillea millefolium,AM
Achillea millefolium,AM
Achillea ptarmica,AM
Achillea ptarmica,AM
Achillea ptarmica,AM
Agrostis capillaris,AM
Agrostis capillaris,AM
Agrostis capillaris,AM
Ajuga pyramidalis,AM
Alchemilla alpina,AM
Alchemilla glaucescens,AM
Antennaria dioica,AM
Antennaria dioica,AM
Anthoxanthum odoratum,AM
Anthoxanthum odoratum,AM
Arnica montana,AM
Arnica montana,AM
Persicaria vivipara,AM
Persicaria vivipara,AM
Botrychium lunaria,AM
Botrychium lunaria,AM
Botrychium lunaria,AM
Campanula persicifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,non-mycorrhizal (checked for all types)
Carex brunnescens,AM
Carex nigra,AM
Carex nigra,non-mycorrhizal (checked for all types)
Carex pallescens,AM
Carex pallescens,non-mycorrhizal (checked for all types)
Carex panicea,AM
Carex panicea,AM
Carum carvi,AM
Carum carvi,AM
Centaurea jacea,AM
Centaurea jacea,AM
Cerastium fontanum,AM
Cerastium fontanum,AM
Crepis praemorsa,AM
Crepis praemorsa,AM
Danthonia decumbens,AM
Danthonia decumbens,AM
Deschampsia cespitosa,AM
Deschampsia flexuosa,AM
Euphrasia nemorosa,non-mycorrhizal (checked for all types)
Euphrasia stricta,non-mycorrhizal (checked for all types)
Euphrasia stricta,AM
Festuca ovina,AM
Festuca ovina,AM
Festuca pratensis,AM
Festuca pratensis,AM
Festuca pratensis,AM
Gnaphalium uliginosum,AM
Gnaphalium uliginosum,AM
Galium album,non-mycorrhizal (checked for all types)
Galium album,non-mycorrhizal (checked for all types)
Gentianella campestris,AM
Gentianella campestris,AM
Geranium sylvaticum,AM
Geum rivale,AM
Geum rivale,AM
Pilosella lactucella,AM
Hieracium umbellatum,AM
Hieracium umbellatum,AM
Holcus mollis,AM
Hypericum maculatum,AM
Juncus filiformis,AM
Knautia arvensis,AM
Knautia arvensis,AM
Lathyrus pratensis,AM
Scorzoneroides autumnalis,AM
Scorzoneroides autumnalis,AM
Leucanthemum vulgare,AM
Leucanthemum vulgare,AM
Lotus corniculatus,AM
Melampyrum pratense,non-mycorrhizal (checked for all types)
Melampyrum pratense,non-mycorrhizal (checked for all types)
Melampyrum sylvaticum,non-mycorrhizal (checked for all types)
Myosotis decumbens,non-mycorrhizal (checked for all types)
Nardus stricta,AM
Gnaphalium norvegicum,AM
Parnassia palustris,AM
Parnassia palustris,AM
Phleum alpinum,AM
Phleum pratense,AM
Pimpinella saxifraga,AM
Pimpinella saxifraga,AM
Plantago lanceolata,AM
Plantago media,AM
Poa pratensis,AM
Poa pratensis,AM
Polygala vulgaris,AM
Polygala vulgaris,AM
Potentilla crantzii,AM
Potentilla erecta,AM
Potentilla erecta,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Ranunculus acris,AM
Ranunculus acris,AM
Ranunculus acris,AM
Rhinanthus minor,non-mycorrhizal (checked for all types)
Rhinanthus minor,AM
Rhinanthus minor,AM
Rumex acetosa,AM
Rumex acetosa,AM
Rumex acetosa,AM
Rumex acetosella,AM
Rumex longifolius,AM
Saxifraga granulata,AM
Scorzonera humilis,AM
Silene dioica,AM
Silene dioica,non-mycorrhizal (checked for all types)
Solidago virgaurea,AM
Stellaria graminea,AM
Stellaria graminea,non-mycorrhizal (checked for all types)
